id,year,url_live,url_wayback
e-02627-2019,2019,https://www.aepd.es/documento/e-02627-2019.pdf,https://web.archive.org/web/20251113193735id_/https://www.aepd.es/documento/e-02627-2019.pdf
e-02633-2019,2019,https://www.aepd.es/es/documento/e-02633-2019.pdf,https://web.archive.org/web/20210201211716id_/https://www.aepd.es/es/documento/e-02633-2019.pdf
e-02649-2019,2019,https://www.aepd.es/es/documento/e-02649-2019.pdf,https://web.archive.org/web/20220307210614id_/https://www.aepd.es/es/documento/e-02649-2019.pdf
e-02807-2019,2019,https://www.aepd.es/documento/e-02807-2019.pdf,https://web.archive.org/web/20231013233829id_/https://www.aepd.es/documento/e-02807-2019.pdf
e-02807-2019,2019,https://www.aepd.es/es/documento/e-02807-2019.pdf,https://web.archive.org/web/20220302145725id_/https://www.aepd.es/es/documento/e-02807-2019.pdf
e-02847-2019,2019,https://www.aepd.es/documento/e-02847-2019.pdf,https://web.archive.org/web/20240630192752id_/https://www.aepd.es/documento/e-02847-2019.pdf
e-02847-2019,2019,https://www.aepd.es/es/documento/e-02847-2019.pdf,https://web.archive.org/web/20220307210345id_/https://www.aepd.es/es/documento/e-02847-2019.pdf
e-02849-2019,2019,https://www.aepd.es/es/documento/e-02849-2019.pdf,https://web.archive.org/web/20220307210827id_/https://www.aepd.es/es/documento/e-02849-2019.pdf
e-02932-2019,2019,https://www.aepd.es/es/documento/e-02932-2019.pdf,https://web.archive.org/web/20211111054330id_/https://www.aepd.es/es/documento/e-02932-2019.pdf
e-03078-2019,2019,https://www.aepd.es/documento/e-03078-2019.pdf,https://web.archive.org/web/20251113165426id_/https://www.aepd.es/documento/e-03078-2019.pdf
e-03096-2019,2019,https://www.aepd.es/es/documento/e-03096-2019.pdf,https://web.archive.org/web/20220302145208id_/https://www.aepd.es/es/documento/e-03096-2019.pdf
e-03142-2019,2019,https://www.aepd.es/documento/e-03142-2019.pdf,https://web.archive.org/web/20240701133357id_/https://www.aepd.es/documento/e-03142-2019.pdf
e-03142-2019,2019,https://www.aepd.es/es/documento/e-03142-2019.pdf,https://web.archive.org/web/20201124210137id_/https://www.aepd.es/es/documento/e-03142-2019.pdf
e-03280-2019,2019,https://www.aepd.es/documento/e-03280-2019.pdf,https://web.archive.org/web/20240630134711id_/https://www.aepd.es/documento/e-03280-2019.pdf
e-03280-2019,2019,https://www.aepd.es/es/documento/e-03280-2019.pdf,https://web.archive.org/web/20230127211323id_/https://www.aepd.es/es/documento/e-03280-2019.pdf
e-03372-2019,2019,https://www.aepd.es/es/documento/e-03372-2019.pdf,https://web.archive.org/web/20220302145319id_/https://www.aepd.es/es/documento/e-03372-2019.pdf
e-03480-2019,2019,https://www.aepd.es/es/documento/e-03480-2019.pdf,https://web.archive.org/web/20220308221533id_/https://www.aepd.es/es/documento/e-03480-2019.pdf
e-03598-2019,2019,https://www.aepd.es/es/documento/e-03598-2019.pdf,https://web.archive.org/web/20220307211809id_/https://www.aepd.es/es/documento/e-03598-2019.pdf
e-03823-2019,2019,https://www.aepd.es/documento/e-03823-2019.pdf,https://web.archive.org/web/20251113171534id_/https://www.aepd.es/documento/e-03823-2019.pdf
e-03823-2019,2019,https://www.aepd.es/es/documento/e-03823-2019.pdf,https://web.archive.org/web/20220307210452id_/https://www.aepd.es/es/documento/e-03823-2019.pdf
e-04144-2019,2019,https://www.aepd.es/es/documento/e-04144-2019.pdf,https://web.archive.org/web/20220307211553id_/https://www.aepd.es/es/documento/e-04144-2019.pdf
e-04267-2019,2019,https://www.aepd.es/documento/e-04267-2019.pdf,https://web.archive.org/web/20251113173100id_/https://www.aepd.es/documento/e-04267-2019.pdf
e-04267-2019,2019,https://www.aepd.es/es/documento/e-04267-2019.pdf,https://web.archive.org/web/20220307211813id_/https://www.aepd.es/es/documento/e-04267-2019.pdf
e-04602-2019,2019,https://www.aepd.es/documento/e-04602-2019.pdf,https://web.archive.org/web/20240706143234id_/https://www.aepd.es/documento/e-04602-2019.pdf
e-04602-2019,2019,https://www.aepd.es/es/documento/e-04602-2019.pdf,https://web.archive.org/web/20230530071633id_/https://www.aepd.es/es/documento/e-04602-2019.pdf
e-05159-2019,2019,https://www.aepd.es/es/documento/e-05159-2019.pdf,https://web.archive.org/web/20211111054348id_/https://www.aepd.es/es/documento/e-05159-2019.pdf
e-05328-2019,2019,https://www.aepd.es/es/documento/e-05328-2019.pdf,https://web.archive.org/web/20221011154040id_/https://www.aepd.es/es/documento/e-05328-2019.pdf
e-05727-2019,2019,https://www.aepd.es/documento/e-05727-2019.pdf,https://web.archive.org/web/20240330124818id_/https://www.aepd.es/documento/e-05727-2019.pdf
e-05727-2019,2019,https://www.aepd.es/es/documento/e-05727-2019.pdf,https://web.archive.org/web/20220408133540id_/https://www.aepd.es/es/documento/e-05727-2019.pdf
e-05917-2019,2019,https://www.aepd.es/es/documento/e-05917-2019.pdf,https://web.archive.org/web/20220307210647id_/https://www.aepd.es/es/documento/e-05917-2019.pdf
e-06024-2019,2019,https://www.aepd.es/es/documento/e-06024-2019.pdf,https://web.archive.org/web/20211116094550id_/https://www.aepd.es/es/documento/e-06024-2019.pdf
e-06098-2019,2019,https://www.aepd.es/documento/e-06098-2019.pdf,https://web.archive.org/web/20230927011526id_/https://www.aepd.es/documento/e-06098-2019.pdf
e-06101-2019,2019,https://www.aepd.es/documento/e-06101-2019.pdf,https://web.archive.org/web/20251125023526id_/https://www.aepd.es/documento/e-06101-2019.pdf
e-06101-2019,2019,https://www.aepd.es/es/documento/e-06101-2019.pdf,https://web.archive.org/web/20220308204526id_/https://www.aepd.es/es/documento/e-06101-2019.pdf
e-06277-2019,2019,https://www.aepd.es/documento/e-06277-2019.pdf,https://web.archive.org/web/20240704135209id_/https://www.aepd.es/documento/e-06277-2019.pdf
e-06277-2019,2019,https://www.aepd.es/es/documento/e-06277-2019.pdf,https://web.archive.org/web/20220307211302id_/https://www.aepd.es/es/documento/e-06277-2019.pdf
e-06353-2019,2019,https://www.aepd.es/documento/e-06353-2019.pdf,https://web.archive.org/web/20230927015834id_/https://www.aepd.es/documento/e-06353-2019.pdf
e-06392-2019,2019,https://www.aepd.es/documento/e-06392-2019.pdf,https://web.archive.org/web/20240217230943id_/https://www.aepd.es/documento/e-06392-2019.pdf
e-06392-2019,2019,https://www.aepd.es/es/documento/e-06392-2019.pdf,https://web.archive.org/web/20220408133535id_/https://www.aepd.es/es/documento/e-06392-2019.pdf
e-06522-2019,2019,https://www.aepd.es/es/documento/e-06522-2019.pdf,https://web.archive.org/web/20201113120304id_/https://www.aepd.es/es/documento/e-06522-2019.pdf
e-06862-2019,2019,https://www.aepd.es/es/documento/e-06862-2019.pdf,https://web.archive.org/web/20220307210651id_/https://www.aepd.es/es/documento/e-06862-2019.pdf
e-07181-2019,2019,https://www.aepd.es/documento/e-07181-2019.pdf,https://web.archive.org/web/20260122082045id_/https://www.aepd.es/documento/e-07181-2019.pdf
e-07181-2019,2019,https://www.aepd.es/es/documento/e-07181-2019.pdf,https://web.archive.org/web/20220728203714id_/https://www.aepd.es/es/documento/e-07181-2019.pdf
e-07206-2019,2019,https://www.aepd.es/documento/e-07206-2019.pdf,https://web.archive.org/web/20230927012902id_/https://www.aepd.es/documento/e-07206-2019.pdf
e-07214-2019,2019,https://www.aepd.es/documento/e-07214-2019.pdf,https://web.archive.org/web/20250711090435id_/https://www.aepd.es/documento/e-07214-2019.pdf
e-07248-2019,2019,https://www.aepd.es/documento/e-07248-2019.pdf,https://web.archive.org/web/20240627065318id_/https://www.aepd.es/documento/e-07248-2019.pdf
e-07248-2019,2019,https://www.aepd.es/es/documento/e-07248-2019.pdf,https://web.archive.org/web/20221128192113id_/https://www.aepd.es/es/documento/e-07248-2019.pdf
e-07272-2019,2019,https://www.aepd.es/documento/e-07272-2019.pdf,https://web.archive.org/web/20250711090330id_/https://www.aepd.es/documento/e-07272-2019.pdf
e-07413-2019,2019,https://www.aepd.es/es/documento/e-07413-2019.pdf,https://web.archive.org/web/20220728203715id_/https://www.aepd.es/es/documento/e-07413-2019.pdf
e-07697-2019,2019,https://www.aepd.es/documento/e-07697-2019.pdf,https://web.archive.org/web/20240330231313id_/https://www.aepd.es/documento/e-07697-2019.pdf
e-07697-2019,2019,https://www.aepd.es/es/documento/e-07697-2019.pdf,https://web.archive.org/web/20220408133548id_/https://www.aepd.es/es/documento/e-07697-2019.pdf
e-07868-2019,2019,https://www.aepd.es/documento/e-07868-2019.pdf,https://web.archive.org/web/20240703202434id_/https://www.aepd.es/documento/e-07868-2019.pdf
e-07868-2019,2019,https://www.aepd.es/es/documento/e-07868-2019.pdf,https://web.archive.org/web/20220307210714id_/https://www.aepd.es/es/documento/e-07868-2019.pdf
e-08158-2019,2019,https://www.aepd.es/documento/e-08158-2019.pdf,https://web.archive.org/web/20240307133701id_/https://www.aepd.es/documento/e-08158-2019.pdf
e-08158-2019,2019,https://www.aepd.es/es/documento/e-08158-2019.pdf,https://web.archive.org/web/20220408133548id_/https://www.aepd.es/es/documento/e-08158-2019.pdf
e-08205-2019,2019,https://www.aepd.es/documento/e-08205-2019.pdf,https://web.archive.org/web/20240616192458id_/https://www.aepd.es/documento/e-08205-2019.pdf
e-08205-2019,2019,https://www.aepd.es/es/documento/e-08205-2019.pdf,https://web.archive.org/web/20200410150400id_/https://www.aepd.es/es/documento/e-08205-2019.pdf
e-08233-2019,2019,https://www.aepd.es/documento/e-08233-2019.pdf,https://web.archive.org/web/20251124200043id_/https://www.aepd.es/documento/e-08233-2019.pdf
e-08233-2019,2019,https://www.aepd.es/es/documento/e-08233-2019.pdf,https://web.archive.org/web/20220307211356id_/https://www.aepd.es/es/documento/e-08233-2019.pdf
e-08355-2019,2019,https://www.aepd.es/documento/e-08355-2019.pdf,https://web.archive.org/web/20251125194320id_/https://www.aepd.es/documento/e-08355-2019.pdf
e-08380-2019,2019,https://www.aepd.es/documento/e-08380-2019.pdf,https://web.archive.org/web/20240703151245id_/https://www.aepd.es/documento/e-08380-2019.pdf
e-08380-2019,2019,https://www.aepd.es/es/documento/e-08380-2019.pdf,https://web.archive.org/web/20220307210346id_/https://www.aepd.es/es/documento/e-08380-2019.pdf
e-08452-2019,2019,https://www.aepd.es/documento/e-08452-2019.pdf,https://web.archive.org/web/20240626084126id_/https://www.aepd.es/documento/e-08452-2019.pdf
e-08452-2019,2019,https://www.aepd.es/es/documento/e-08452-2019.pdf,https://web.archive.org/web/20240626083550id_/https://www.aepd.es/es/documento/e-08452-2019.pdf
e-08501-2019,2019,https://www.aepd.es/documento/e-08501-2019.pdf,https://web.archive.org/web/20240715110037id_/https://www.aepd.es/documento/e-08501-2019.pdf
e-08501-2019,2019,https://www.aepd.es/es/documento/e-08501-2019.pdf,https://web.archive.org/web/20240714135635id_/https://www.aepd.es/es/documento/e-08501-2019.pdf
e-08517-2019,2019,https://www.aepd.es/documento/e-08517-2019.pdf,https://web.archive.org/web/20251114101612id_/https://www.aepd.es/documento/e-08517-2019.pdf
e-08517-2019,2019,https://www.aepd.es/es/documento/e-08517-2019.pdf,https://web.archive.org/web/20220302145354id_/https://www.aepd.es/es/documento/e-08517-2019.pdf
e-08809-2019,2019,https://www.aepd.es/documento/e-08809-2019.pdf,https://web.archive.org/web/20240330092955id_/https://www.aepd.es/documento/e-08809-2019.pdf
e-08809-2019,2019,https://www.aepd.es/es/documento/e-08809-2019.pdf,https://web.archive.org/web/20200709165849id_/https://www.aepd.es/es/documento/e-08809-2019.pdf
e-08895-2019,2019,https://www.aepd.es/es/documento/e-08895-2019.pdf,https://web.archive.org/web/20220307211043id_/https://www.aepd.es/es/documento/e-08895-2019.pdf
e-08897-2019,2019,https://www.aepd.es/documento/e-08897-2019.pdf,https://web.archive.org/web/20251113200306id_/https://www.aepd.es/documento/e-08897-2019.pdf
e-08897-2019,2019,https://www.aepd.es/es/documento/e-08897-2019.pdf,https://web.archive.org/web/20220308223438id_/https://www.aepd.es/es/documento/e-08897-2019.pdf
e-08948-2019,2019,https://www.aepd.es/es/documento/e-08948-2019.pdf,https://web.archive.org/web/20230705072626id_/https://www.aepd.es/es/documento/e-08948-2019.pdf
e-09082-2019,2019,https://www.aepd.es/es/documento/e-09082-2019.pdf,https://web.archive.org/web/20220302145343id_/https://www.aepd.es/es/documento/e-09082-2019.pdf
e-09353-2019,2019,https://www.aepd.es/documento/e-09353-2019.pdf,https://web.archive.org/web/20240706191631id_/https://www.aepd.es/documento/e-09353-2019.pdf
e-09353-2019,2019,https://www.aepd.es/es/documento/e-09353-2019.pdf,https://web.archive.org/web/20240706113021id_/https://www.aepd.es/es/documento/e-09353-2019.pdf
e-09390-2019,2019,https://www.aepd.es/documento/e-09390-2019.pdf,https://web.archive.org/web/20240701063510id_/https://www.aepd.es/documento/e-09390-2019.pdf
e-09390-2019,2019,https://www.aepd.es/es/documento/e-09390-2019.pdf,https://web.archive.org/web/20230321182622id_/https://www.aepd.es/es/documento/e-09390-2019.pdf
e-09473-2019,2019,https://www.aepd.es/documento/e-09473-2019.pdf,https://web.archive.org/web/20240627022017id_/https://www.aepd.es/documento/e-09473-2019.pdf
e-09473-2019,2019,https://www.aepd.es/es/documento/e-09473-2019.pdf,https://web.archive.org/web/20221201080811id_/https://www.aepd.es/es/documento/e-09473-2019.pdf
e-09580-2019,2019,https://www.aepd.es/documento/e-09580-2019.pdf,https://web.archive.org/web/20240626155245id_/https://www.aepd.es/documento/e-09580-2019.pdf
e-09580-2019,2019,https://www.aepd.es/es/documento/e-09580-2019.pdf,https://web.archive.org/web/20221127094113id_/https://www.aepd.es/es/documento/e-09580-2019.pdf
e-09587-2019,2019,https://www.aepd.es/documento/e-09587-2019.pdf,https://web.archive.org/web/20251113164053id_/https://www.aepd.es/documento/e-09587-2019.pdf
e-09633-2019,2019,https://www.aepd.es/documento/e-09633-2019.pdf,https://web.archive.org/web/20230928205013id_/https://www.aepd.es/documento/e-09633-2019.pdf
e-10091-2019,2019,https://www.aepd.es/documento/e-10091-2019.pdf,https://web.archive.org/web/20240528163747id_/https://www.aepd.es/documento/e-10091-2019.pdf
e-10091-2019,2019,https://www.aepd.es/es/documento/e-10091-2019.pdf,https://web.archive.org/web/20221219070705id_/https://www.aepd.es/es/documento/e-10091-2019.pdf
e-10093-2019,2019,https://www.aepd.es/documento/e-10093-2019.pdf,https://web.archive.org/web/20251113180034id_/https://www.aepd.es/documento/e-10093-2019.pdf
e-10093-2019,2019,https://www.aepd.es/es/documento/e-10093-2019.pdf,https://web.archive.org/web/20220307211219id_/https://www.aepd.es/es/documento/e-10093-2019.pdf
e-10250-2019,2019,https://www.aepd.es/documento/e-10250-2019.pdf,https://web.archive.org/web/20240619235929id_/https://www.aepd.es/documento/e-10250-2019.pdf
e-10250-2019,2019,https://www.aepd.es/es/documento/e-10250-2019.pdf,https://web.archive.org/web/20240619205854id_/https://www.aepd.es/es/documento/e-10250-2019.pdf
e-10314-2019,2019,https://www.aepd.es/es/documento/e-10314-2019.pdf,https://web.archive.org/web/20200709165849id_/https://www.aepd.es/es/documento/e-10314-2019.pdf
e-10376-2019,2019,https://www.aepd.es/documento/e-10376-2019.pdf,https://web.archive.org/web/20201222144806id_/https://www.aepd.es/documento/e-10376-2019.pdf
e-10419-2019,2019,https://www.aepd.es/es/documento/e-10419-2019.pdf,https://web.archive.org/web/20220307210251id_/https://www.aepd.es/es/documento/e-10419-2019.pdf
e-10737-2019,2019,https://www.aepd.es/documento/e-10737-2019.pdf,https://web.archive.org/web/20251205063807id_/https://www.aepd.es/documento/e-10737-2019.pdf
e-10891-2019,2019,https://www.aepd.es/documento/e-10891-2019.pdf,https://web.archive.org/web/20240707000450id_/https://www.aepd.es/documento/e-10891-2019.pdf
e-10891-2019,2019,https://www.aepd.es/es/documento/e-10891-2019.pdf,https://web.archive.org/web/20220307211410id_/https://www.aepd.es/es/documento/e-10891-2019.pdf
e-10900-2019,2019,https://www.aepd.es/documento/e-10900-2019.pdf,https://web.archive.org/web/20240525084534id_/https://www.aepd.es/documento/e-10900-2019.pdf
e-10900-2019,2019,https://www.aepd.es/es/documento/e-10900-2019.pdf,https://web.archive.org/web/20230324230924id_/https://www.aepd.es/es/documento/e-10900-2019.pdf
e-11432-2019,2019,https://www.aepd.es/documento/e-11432-2019.pdf,https://web.archive.org/web/20240616194629id_/https://www.aepd.es/documento/e-11432-2019.pdf
e-11432-2019,2019,https://www.aepd.es/es/documento/e-11432-2019.pdf,https://web.archive.org/web/20201204073317id_/https://www.aepd.es/es/documento/e-11432-2019.pdf
e-11467-2019,2019,https://www.aepd.es/documento/e-11467-2019.pdf,https://web.archive.org/web/20210202001839id_/https://www.aepd.es/documento/e-11467-2019.pdf
e-11467-2019,2019,https://www.aepd.es/es/documento/e-11467-2019.pdf,https://web.archive.org/web/20210130102352id_/https://www.aepd.es/es/documento/e-11467-2019.pdf
e-11510-2019,2019,https://www.aepd.es/documento/e-11510-2019.pdf,https://web.archive.org/web/20251121085211id_/https://www.aepd.es/documento/e-11510-2019.pdf
e-11513-2019,2019,https://www.aepd.es/documento/e-11513-2019.pdf,https://web.archive.org/web/20251119213801id_/https://www.aepd.es/documento/e-11513-2019.pdf
e-11881-2019,2019,https://www.aepd.es/es/documento/e-11881-2019.pdf,https://web.archive.org/web/20210210171524id_/https://www.aepd.es/es/documento/e-11881-2019.pdf
e-11882-2019,2019,https://www.aepd.es/es/documento/e-11882-2019.pdf,https://web.archive.org/web/20200709165847id_/https://www.aepd.es/es/documento/e-11882-2019.pdf
e-11883-2019,2019,https://www.aepd.es/documento/e-11883-2019.pdf,https://web.archive.org/web/20201027225757id_/https://www.aepd.es/documento/e-11883-2019.pdf
e-11884-2019,2019,https://www.aepd.es/documento/e-11884-2019.pdf,https://web.archive.org/web/20251113180300id_/https://www.aepd.es/documento/e-11884-2019.pdf
e-11884-2019,2019,https://www.aepd.es/es/documento/e-11884-2019.pdf,https://web.archive.org/web/20220307210730id_/https://www.aepd.es/es/documento/e-11884-2019.pdf
e-11935-2019,2019,https://www.aepd.es/documento/e-11935-2019.pdf,https://web.archive.org/web/20251126161355id_/https://www.aepd.es/documento/e-11935-2019.pdf
e-11935-2019,2019,https://www.aepd.es/es/documento/e-11935-2019.pdf,https://web.archive.org/web/20220302145320id_/https://www.aepd.es/es/documento/e-11935-2019.pdf
e-11949-2019,2019,https://www.aepd.es/es/documento/e-11949-2019.pdf,https://web.archive.org/web/20210224004449id_/https://www.aepd.es/es/documento/e-11949-2019.pdf
e-11986-2019,2019,https://www.aepd.es/es/documento/e-11986-2019.pdf,https://web.archive.org/web/20211202032851id_/https://www.aepd.es/es/documento/e-11986-2019.pdf
e-12007-2019,2019,https://www.aepd.es/documento/e-12007-2019.pdf,https://web.archive.org/web/20250403153401id_/https://www.aepd.es/documento/e-12007-2019.pdf
e-12088-2019,2019,http://www.aepd.es/documento/e-12088-2019.pdf,https://web.archive.org/web/20251012130308id_/http://www.aepd.es/documento/e-12088-2019.pdf
ejecucion-presupuesto-gastos-aepd-2019,2019,https://www.aepd.es/documento/ejecucion-presupuesto-gastos-aepd-2019.pdf,https://web.archive.org/web/20231015043831id_/https://www.aepd.es/documento/ejecucion-presupuesto-gastos-aepd-2019.pdf
informe-juridico-0008-2019,2019,https://www.aepd.es/documento/informe-juridico-0008-2019.pdf,https://web.archive.org/web/20231015051518id_/https://www.aepd.es/documento/informe-juridico-0008-2019.pdf
informe-juridico-0008-2019,2019,https://www.aepd.es/es/documento/informe-juridico-0008-2019.pdf,https://web.archive.org/web/20240806022603id_/https://www.aepd.es/es/documento/informe-juridico-0008-2019.pdf
informe-tcu-fiscalizacion-contratos-servicios-2018-2019,2019,https://www.aepd.es/documento/informe-tcu-fiscalizacion-contratos-servicios-2018-2019.pdf,https://web.archive.org/web/20231015020412id_/https://www.aepd.es/documento/informe-tcu-fiscalizacion-contratos-servicios-2018-2019.pdf
informe-tcu-fiscalizacion-contratos-servicios-2018-2019,2019,https://www.aepd.es/es/documento/informe-tcu-fiscalizacion-contratos-servicios-2018-2019.pdf,https://web.archive.org/web/20210918144525id_/https://www.aepd.es/es/documento/informe-tcu-fiscalizacion-contratos-servicios-2018-2019.pdf
main-circular-01-2019,2019,https://www.aepd.es/documento/main-circular-01-2019.pdf,https://web.archive.org/web/20231001161955id_/https://www.aepd.es/documento/main-circular-01-2019.pdf
main-circular-01-2019,2019,https://www.aepd.es/es/documento/main-circular-01-2019.pdf,https://web.archive.org/web/20211228230838id_/https://www.aepd.es/es/documento/main-circular-01-2019.pdf
memoria-aepd-2019,2019,https://www.aepd.es/documento/memoria-aepd-2019.pdf,https://web.archive.org/web/20231015024932id_/https://www.aepd.es/documento/memoria-aepd-2019.pdf
memoria-aepd-2019,2019,https://www.aepd.es/es/documento/memoria-aepd-2019.pdf,https://web.archive.org/web/20220325072053id_/https://www.aepd.es/es/documento/memoria-aepd-2019.pdf
memoria-responsabilidad-social-2019,2019,https://www.aepd.es/documento/memoria-responsabilidad-social-2019.pdf,https://web.archive.org/web/20231014054925id_/https://www.aepd.es/documento/memoria-responsabilidad-social-2019.pdf
memoria-responsabilidad-social-2019,2019,https://www.aepd.es/es/documento/memoria-responsabilidad-social-2019.pdf,https://web.archive.org/web/20230606193338id_/https://www.aepd.es/es/documento/memoria-responsabilidad-social-2019.pdf
plan-acciones-AEPD-sostenibilidad-2019,2019,https://www.aepd.es/documento/plan-acciones-AEPD-sostenibilidad-2019.pdf,https://web.archive.org/web/20231014034504id_/https://www.aepd.es/documento/plan-acciones-AEPD-sostenibilidad-2019.pdf
plan-acciones-aepd-sostenibilidad-2019,2019,https://www.aepd.es/es/documento/plan-acciones-aepd-sostenibilidad-2019.pdf,https://web.archive.org/web/20220302144844id_/https://www.aepd.es/es/documento/plan-acciones-aepd-sostenibilidad-2019.pdf
plan-estrategico-subvenciones-2019,2019,https://www.aepd.es/documento/plan-estrategico-subvenciones-2019.pdf,https://web.archive.org/web/20251031110720id_/https://www.aepd.es/documento/plan-estrategico-subvenciones-2019.pdf
protocolo-acoso-laboral-aepd-2019,2019,https://www.aepd.es/documento/protocolo-acoso-laboral-aepd-2019.pdf,https://web.archive.org/web/20231014001421id_/https://www.aepd.es/documento/protocolo-acoso-laboral-aepd-2019.pdf
protocolo-acoso-laboral-aepd-2019,2019,https://www.aepd.es/es/documento/protocolo-acoso-laboral-aepd-2019.pdf,https://web.archive.org/web/20220307205230id_/https://www.aepd.es/es/documento/protocolo-acoso-laboral-aepd-2019.pdf
protocolo-acoso-sexual-aepd-2019,2019,https://www.aepd.es/documento/protocolo-acoso-sexual-aepd-2019.pdf,https://web.archive.org/web/20231014004435id_/https://www.aepd.es/documento/protocolo-acoso-sexual-aepd-2019.pdf
protocolo-acoso-sexual-aepd-2019,2019,https://www.aepd.es/es/documento/protocolo-acoso-sexual-aepd-2019.pdf,https://web.archive.org/web/20220307205247id_/https://www.aepd.es/es/documento/protocolo-acoso-sexual-aepd-2019.pdf
ps-00002-2019,2019,https://www.aepd.es/documento/ps-00002-2019.pdf,https://web.archive.org/web/20240627091843id_/https://www.aepd.es/documento/ps-00002-2019.pdf
ps-00002-2019,2019,https://www.aepd.es/es/documento/ps-00002-2019.pdf,https://web.archive.org/web/20240626162346id_/https://www.aepd.es/es/documento/ps-00002-2019.pdf
ps-00004-2019,2019,https://www.aepd.es/documento/ps-00004-2019.pdf,https://web.archive.org/web/20251124070906id_/https://www.aepd.es/documento/ps-00004-2019.pdf
ps-00004-2019,2019,https://www.aepd.es/es/documento/ps-00004-2019.pdf,https://web.archive.org/web/20220302145416id_/https://www.aepd.es/es/documento/ps-00004-2019.pdf
ps-00006-2019,2019,https://www.aepd.es/documento/ps-00006-2019.pdf,https://web.archive.org/web/20231225080259id_/https://www.aepd.es/documento/ps-00006-2019.pdf
ps-00006-2019,2019,https://www.aepd.es/es/documento/ps-00006-2019.pdf,https://web.archive.org/web/20220408133531id_/https://www.aepd.es/es/documento/ps-00006-2019.pdf
ps-00009-2019,2019,https://www.aepd.es/documento/ps-00009-2019.pdf,https://web.archive.org/web/20231014052302id_/https://www.aepd.es/documento/ps-00009-2019.pdf
ps-00009-2019,2019,https://www.aepd.es/es/documento/ps-00009-2019.pdf,https://web.archive.org/web/20220307210650id_/https://www.aepd.es/es/documento/ps-00009-2019.pdf
ps-00011-2019,2019,https://www.aepd.es/documento/ps-00011-2019.pdf,https://web.archive.org/web/20240330063853id_/https://www.aepd.es/documento/ps-00011-2019.pdf
ps-00011-2019,2019,https://www.aepd.es/es/documento/ps-00011-2019.pdf,https://web.archive.org/web/20220308204150id_/https://www.aepd.es/es/documento/ps-00011-2019.pdf
ps-000114-2019,2019,https://www.aepd.es/documento/ps-000114-2019.pdf,https://web.archive.org/web/20250509034211id_/https://www.aepd.es/documento/ps-000114-2019.pdf
ps-000114-2019,2019,https://www.aepd.es/es/documento/ps-000114-2019.pdf,https://web.archive.org/web/20220315025431id_/https://www.aepd.es/es/documento/ps-000114-2019.pdf
ps-00012-2019,2019,https://www.aepd.es/documento/ps-00012-2019.pdf,https://web.archive.org/web/20231014032040id_/https://www.aepd.es/documento/ps-00012-2019.pdf
ps-00012-2019,2019,https://www.aepd.es/es/documento/ps-00012-2019.pdf,https://web.archive.org/web/20220408133611id_/https://www.aepd.es/es/documento/ps-00012-2019.pdf
ps-00013-2019,2019,https://www.aepd.es/documento/ps-00013-2019.pdf,https://web.archive.org/web/20231014014252id_/https://www.aepd.es/documento/ps-00013-2019.pdf
ps-00013-2019,2019,https://www.aepd.es/es/documento/ps-00013-2019.pdf,https://web.archive.org/web/20220307213557id_/https://www.aepd.es/es/documento/ps-00013-2019.pdf
ps-00015-2019,2019,https://www.aepd.es/es/documento/ps-00015-2019.pdf,https://web.archive.org/web/20220307211526id_/https://www.aepd.es/es/documento/ps-00015-2019.pdf
ps-00018-2019,2019,https://www.aepd.es/es/documento/ps-00018-2019.pdf,https://web.archive.org/web/20220307210924id_/https://www.aepd.es/es/documento/ps-00018-2019.pdf
ps-00021-2019,2019,https://www.aepd.es/es/documento/ps-00021-2019.pdf,https://web.archive.org/web/20210204082843id_/https://www.aepd.es/es/documento/ps-00021-2019.pdf
ps-00024-2019,2019,https://www.aepd.es/documento/ps-00024-2019.pdf,https://web.archive.org/web/20250324232847id_/https://www.aepd.es/documento/ps-00024-2019.pdf
ps-00024-2019,2019,https://www.aepd.es/es/documento/ps-00024-2019.pdf,https://web.archive.org/web/20210727104243id_/https://www.aepd.es/es/documento/ps-00024-2019.pdf
ps-00025-2019,2019,https://www.aepd.es/documento/ps-00025-2019.pdf,https://web.archive.org/web/20241225151554id_/https://www.aepd.es/documento/ps-00025-2019.pdf
ps-00025-2019,2019,https://www.aepd.es/es/documento/ps-00025-2019.pdf,https://web.archive.org/web/20200227163444id_/https://www.aepd.es/es/documento/ps-00025-2019.pdf
ps-00027-2019,2019,https://www.aepd.es/documento/ps-00027-2019.pdf,https://web.archive.org/web/20240331174408id_/https://www.aepd.es/documento/ps-00027-2019.pdf
ps-00027-2019,2019,https://www.aepd.es/es/documento/ps-00027-2019.pdf,https://web.archive.org/web/20220307211225id_/https://www.aepd.es/es/documento/ps-00027-2019.pdf
ps-00035-2019,2019,https://www.aepd.es/es/documento/ps-00035-2019.pdf,https://web.archive.org/web/20220408134144id_/https://www.aepd.es/es/documento/ps-00035-2019.pdf
ps-00036-2019,2019,https://www.aepd.es/es/documento/ps-00036-2019.pdf,https://web.archive.org/web/20220302145434id_/https://www.aepd.es/es/documento/ps-00036-2019.pdf
ps-00037-2019,2019,https://www.aepd.es/es/documento/ps-00037-2019.pdf,https://web.archive.org/web/20220307210741id_/https://www.aepd.es/es/documento/ps-00037-2019.pdf
